snapshot_date,forecast_date,queue,demand
07/06/2026,08/03/2027,sales,11044
07/06/2026,15/03/2027,sales,11288
07/06/2026,22/03/2027,sales,12051
07/06/2026,29/03/2027,sales,12370
07/06/2026,05/04/2027,sales,11584
07/06/2026,12/04/2027,sales,12269
07/06/2026,19/04/2027,sales,11405
07/06/2026,26/04/2027,sales,11567
07/06/2026,04/05/2026,billing,15225
07/06/2026,11/05/2026,billing,15922
07/06/2026,18/05/2026,billing,16838
07/06/2026,25/05/2026,billing,15904
07/06/2026,01/06/2026,billing,15087
07/06/2026,08/06/2026,billing,15010
07/06/2026,15/06/2026,billing,15499
07/06/2026,22/06/2026,billing,15638
07/06/2026,29/06/2026,billing,17539
07/06/2026,06/07/2026,billing,15902
07/06/2026,13/07/2026,billing,14036
07/06/2026,20/07/2026,billing,12301
07/06/2026,27/07/2026,billing,12325
07/06/2026,03/08/2026,billing,13216
07/06/2026,10/08/2026,billing,14810
07/06/2026,17/08/2026,billing,16129
07/06/2026,24/08/2026,billing,15398
07/06/2026,31/08/2026,billing,15299
07/06/2026,07/09/2026,billing,16137
07/06/2026,14/09/2026,billing,15657
07/06/2026,21/09/2026,billing,14896
07/06/2026,28/09/2026,billing,15234
07/06/2026,05/10/2026,billing,14781
07/06/2026,12/10/2026,billing,15486
07/06/2026,19/10/2026,billing,14780
07/06/2026,26/10/2026,billing,15417
07/06/2026,02/11/2026,billing,14509
07/06/2026,09/11/2026,billing,15004
07/06/2026,16/11/2026,billing,15999
07/06/2026,23/11/2026,billing,16790
07/06/2026,30/11/2026,billing,18946
07/06/2026,07/12/2026,billing,18591
07/06/2026,14/12/2026,billing,17504
07/06/2026,21/12/2026,billing,16489
07/06/2026,28/12/2026,billing,16167
07/06/2026,04/01/2027,billing,17557
07/06/2026,11/01/2027,billing,17599
07/06/2026,18/01/2027,billing,16909
07/06/2026,25/01/2027,billing,16295
07/06/2026,01/02/2027,billing,15315
07/06/2026,08/02/2027,billing,15442
07/06/2026,15/02/2027,billing,15310
07/06/2026,22/02/2027,billing,15435
07/06/2026,01/03/2027,billing,15662
07/06/2026,08/03/2027,billing,15623
07/06/2026,15/03/2027,billing,15438
07/06/2026,22/03/2027,billing,14937
07/06/2026,29/03/2027,billing,15071
07/06/2026,05/04/2027,billing,15533
07/06/2026,12/04/2027,billing,15751
07/06/2026,19/04/2027,billing,15607
07/06/2026,26/04/2027,billing,16189
07/06/2026,04/05/2026,complaints,4175
07/06/2026,11/05/2026,complaints,3458
07/06/2026,18/05/2026,complaints,3463
07/06/2026,25/05/2026,complaints,3443
07/06/2026,01/06/2026,complaints,3556
07/06/2026,08/06/2026,complaints,3591
07/06/2026,15/06/2026,complaints,3748
07/06/2026,22/06/2026,complaints,3861
07/06/2026,29/06/2026,complaints,4034
07/06/2026,06/07/2026,complaints,4102
07/06/2026,13/07/2026,complaints,3453
07/06/2026,20/07/2026,complaints,3411
07/06/2026,27/07/2026,complaints,3418
07/06/2026,03/08/2026,complaints,3814
07/06/2026,10/08/2026,complaints,3429
07/06/2026,17/08/2026,complaints,3698
07/06/2026,24/08/2026,complaints,3449
07/06/2026,31/08/2026,complaints,3572
07/06/2026,07/09/2026,complaints,3898
07/06/2026,14/09/2026,complaints,3859
07/06/2026,21/09/2026,complaints,3898
07/06/2026,28/09/2026,complaints,4101
07/06/2026,05/10/2026,complaints,4263
07/06/2026,12/10/2026,complaints,4152
07/06/2026,19/10/2026,complaints,4137
07/06/2026,26/10/2026,complaints,4198
07/06/2026,02/11/2026,complaints,4409
07/06/2026,09/11/2026,complaints,3889
07/06/2026,16/11/2026,complaints,3907
07/06/2026,23/11/2026,complaints,3835
07/06/2026,30/11/2026,complaints,4287
07/06/2026,07/12/2026,complaints,4716
07/06/2026,14/12/2026,complaints,4500
07/06/2026,21/12/2026,complaints,4395
07/06/2026,28/12/2026,complaints,3987
07/06/2026,04/01/2027,complaints,4522
07/06/2026,11/01/2027,complaints,3859
07/06/2026,18/01/2027,complaints,3795
07/06/2026,25/01/2027,complaints,3532
07/06/2026,01/02/2027,complaints,3829
07/06/2026,08/02/2027,complaints,3936
07/06/2026,15/02/2027,complaints,3895
07/06/2026,22/02/2027,complaints,3952
07/06/2026,01/03/2027,complaints,3760
07/06/2026,08/03/2027,complaints,3841
07/06/2026,15/03/2027,complaints,3846
07/06/2026,22/03/2027,complaints,4035
07/06/2026,29/03/2027,complaints,4532
07/06/2026,05/04/2027,complaints,4556
07/06/2026,12/04/2027,complaints,4012
07/06/2026,19/04/2027,complaints,3701
07/06/2026,26/04/2027,complaints,3713
07/06/2026,04/05/2026,retentions,5540
07/06/2026,11/05/2026,retentions,5618
07/06/2026,18/05/2026,retentions,5961
07/06/2026,25/05/2026,retentions,5588
07/06/2026,01/06/2026,retentions,5474
07/06/2026,08/06/2026,retentions,5272
07/06/2026,15/06/2026,retentions,5409
07/06/2026,22/06/2026,retentions,5384
07/06/2026,29/06/2026,retentions,5319
07/06/2026,06/07/2026,retentions,5421
07/06/2026,13/07/2026,retentions,5313
07/06/2026,20/07/2026,retentions,4928
07/06/2026,27/07/2026,retentions,4841
07/06/2026,03/08/2026,retentions,5220
07/06/2026,10/08/2026,retentions,5665
07/06/2026,17/08/2026,retentions,6057
07/06/2026,24/08/2026,retentions,5885
07/06/2026,31/08/2026,retentions,5667
07/06/2026,07/09/2026,retentions,5233
07/06/2026,14/09/2026,retentions,5359
07/06/2026,21/09/2026,retentions,5380
07/06/2026,28/09/2026,retentions,5352
07/06/2026,05/10/2026,retentions,5577
07/06/2026,12/10/2026,retentions,5601
07/06/2026,19/10/2026,retentions,5725
07/06/2026,26/10/2026,retentions,5551
07/06/2026,02/11/2026,retentions,5432
07/06/2026,09/11/2026,retentions,5461
07/06/2026,16/11/2026,retentions,5698
07/06/2026,23/11/2026,retentions,6023
07/06/2026,30/11/2026,retentions,6696
07/06/2026,07/12/2026,retentions,6964
07/06/2026,14/12/2026,retentions,6973
07/06/2026,21/12/2026,retentions,5845
07/06/2026,28/12/2026,retentions,5620
07/06/2026,04/01/2027,retentions,5641
07/06/2026,11/01/2027,retentions,5752
07/06/2026,18/01/2027,retentions,5899
07/06/2026,25/01/2027,retentions,5813
07/06/2026,01/02/2027,retentions,5723
07/06/2026,08/02/2027,retentions,5487
07/06/2026,15/02/2027,retentions,5780
07/06/2026,22/02/2027,retentions,5742
07/06/2026,01/03/2027,retentions,5806
07/06/2026,08/03/2027,retentions,5960
07/06/2026,15/03/2027,retentions,5627
07/06/2026,22/03/2027,retentions,5981
07/06/2026,29/03/2027,retentions,5695
07/06/2026,05/04/2027,retentions,5677
07/06/2026,12/04/2027,retentions,5666
07/06/2026,19/04/2027,retentions,5952
07/06/2026,26/04/2027,retentions,5608
07/06/2026,04/05/2026,sales,10041
07/06/2026,11/05/2026,sales,11123
07/06/2026,18/05/2026,sales,10381
07/06/2026,25/05/2026,sales,9485
07/06/2026,01/06/2026,sales,10707
07/06/2026,08/06/2026,sales,11251
07/06/2026,15/06/2026,sales,10683
07/06/2026,22/06/2026,sales,10404
07/06/2026,29/06/2026,sales,9837
07/06/2026,06/07/2026,sales,9624
07/06/2026,13/07/2026,sales,9536
07/06/2026,20/07/2026,sales,10523
07/06/2026,27/07/2026,sales,10889
07/06/2026,03/08/2026,sales,10592
07/06/2026,10/08/2026,sales,11214
07/06/2026,17/08/2026,sales,11280
07/06/2026,24/08/2026,sales,11004
07/06/2026,31/08/2026,sales,11449
07/06/2026,07/09/2026,sales,11156
07/06/2026,14/09/2026,sales,10328
07/06/2026,21/09/2026,sales,10278
07/06/2026,28/09/2026,sales,10354
07/06/2026,05/10/2026,sales,10425
07/06/2026,12/10/2026,sales,11029
07/06/2026,19/10/2026,sales,12682
07/06/2026,26/10/2026,sales,12399
07/06/2026,02/11/2026,sales,12610
07/06/2026,09/11/2026,sales,13305
07/06/2026,16/11/2026,sales,13269
07/06/2026,23/11/2026,sales,13378
07/06/2026,30/11/2026,sales,13579
07/06/2026,07/12/2026,sales,13404
07/06/2026,14/12/2026,sales,12844
07/06/2026,21/12/2026,sales,12071
07/06/2026,28/12/2026,sales,12376
07/06/2026,04/01/2027,sales,11063
07/06/2026,11/01/2027,sales,11978
07/06/2026,18/01/2027,sales,12077
07/06/2026,25/01/2027,sales,11843
07/06/2026,01/02/2027,sales,12089
07/06/2026,08/02/2027,sales,11445
07/06/2026,15/02/2027,sales,11190
07/06/2026,22/02/2027,sales,10641
07/06/2026,01/03/2027,sales,10976
07/06/2026,08/03/2027,sales,10779
07/06/2026,15/03/2027,sales,11271
07/06/2026,22/03/2027,sales,12481
07/06/2026,29/03/2027,sales,13003
07/06/2026,05/04/2027,sales,12231
07/06/2026,12/04/2027,sales,12089
07/06/2026,19/04/2027,sales,11611
07/06/2026,26/04/2027,sales,11612
08/06/2026,04/05/2026,billing,14905
08/06/2026,11/05/2026,billing,16241
08/06/2026,18/05/2026,billing,16366
08/06/2026,25/05/2026,billing,15470
08/06/2026,01/06/2026,billing,15467
08/06/2026,08/06/2026,billing,14330
08/06/2026,15/06/2026,billing,15602
08/06/2026,22/06/2026,billing,15633
08/06/2026,29/06/2026,billing,16759
08/06/2026,06/07/2026,billing,15808
08/06/2026,13/07/2026,billing,14448
08/06/2026,20/07/2026,billing,12393
08/06/2026,27/07/2026,billing,12450
08/06/2026,03/08/2026,billing,13480
08/06/2026,10/08/2026,billing,15080
08/06/2026,17/08/2026,billing,15819
08/06/2026,24/08/2026,billing,15456
08/06/2026,31/08/2026,billing,15724
08/06/2026,07/09/2026,billing,15440
08/06/2026,14/09/2026,billing,15500
08/06/2026,21/09/2026,billing,15088
08/06/2026,28/09/2026,billing,15751
08/06/2026,05/10/2026,billing,14646
08/06/2026,12/10/2026,billing,15361
08/06/2026,19/10/2026,billing,15563
08/06/2026,26/10/2026,billing,15291
08/06/2026,02/11/2026,billing,14597
08/06/2026,09/11/2026,billing,15028
08/06/2026,16/11/2026,billing,15964
08/06/2026,23/11/2026,billing,17283
08/06/2026,30/11/2026,billing,18894
08/06/2026,07/12/2026,billing,18210
08/06/2026,14/12/2026,billing,17842
08/06/2026,21/12/2026,billing,16398
08/06/2026,28/12/2026,billing,16935
08/06/2026,04/01/2027,billing,18539
08/06/2026,11/01/2027,billing,17251
08/06/2026,18/01/2027,billing,16895
08/06/2026,25/01/2027,billing,15759
08/06/2026,01/02/2027,billing,14980
08/06/2026,08/02/2027,billing,15140
08/06/2026,15/02/2027,billing,15432
08/06/2026,22/02/2027,billing,14930
08/06/2026,01/03/2027,billing,16053
08/06/2026,08/03/2027,billing,15522
08/06/2026,15/03/2027,billing,15334
08/06/2026,22/03/2027,billing,14943
08/06/2026,29/03/2027,billing,15643
08/06/2026,05/04/2027,billing,15444
08/06/2026,12/04/2027,billing,15843
08/06/2026,19/04/2027,billing,15758
08/06/2026,26/04/2027,billing,15446
08/06/2026,04/05/2026,complaints,3902
08/06/2026,11/05/2026,complaints,3733
08/06/2026,18/05/2026,complaints,3511
08/06/2026,25/05/2026,complaints,3326
08/06/2026,01/06/2026,complaints,3476
08/06/2026,08/06/2026,complaints,3672
08/06/2026,15/06/2026,complaints,3812
08/06/2026,22/06/2026,complaints,3968
08/06/2026,29/06/2026,complaints,4176
08/06/2026,06/07/2026,complaints,4079
08/06/2026,13/07/2026,complaints,3823
08/06/2026,20/07/2026,complaints,3122
08/06/2026,27/07/2026,complaints,3345
08/06/2026,03/08/2026,complaints,3583
08/06/2026,10/08/2026,complaints,3427
08/06/2026,17/08/2026,complaints,3452
08/06/2026,24/08/2026,complaints,3606
08/06/2026,31/08/2026,complaints,3665
08/06/2026,07/09/2026,complaints,3587
08/06/2026,14/09/2026,complaints,3862
08/06/2026,21/09/2026,complaints,3774
08/06/2026,28/09/2026,complaints,4243
08/06/2026,05/10/2026,complaints,4280
08/06/2026,12/10/2026,complaints,4068
08/06/2026,19/10/2026,complaints,4226
08/06/2026,26/10/2026,complaints,4203
08/06/2026,02/11/2026,complaints,4305
08/06/2026,09/11/2026,complaints,3883
08/06/2026,16/11/2026,complaints,3963
08/06/2026,23/11/2026,complaints,4017
08/06/2026,30/11/2026,complaints,4869
08/06/2026,07/12/2026,complaints,4638
08/06/2026,14/12/2026,complaints,4508
08/06/2026,21/12/2026,complaints,4185
08/06/2026,28/12/2026,complaints,4188
08/06/2026,04/01/2027,complaints,4288
08/06/2026,11/01/2027,complaints,3868
08/06/2026,18/01/2027,complaints,3830
08/06/2026,25/01/2027,complaints,3698
08/06/2026,01/02/2027,complaints,3781
08/06/2026,08/02/2027,complaints,3735
08/06/2026,15/02/2027,complaints,3966
08/06/2026,22/02/2027,complaints,3835
08/06/2026,01/03/2027,complaints,3641
08/06/2026,08/03/2027,complaints,3844
08/06/2026,15/03/2027,complaints,3996
08/06/2026,22/03/2027,complaints,3993
08/06/2026,29/03/2027,complaints,4291
08/06/2026,05/04/2027,complaints,4563
08/06/2026,12/04/2027,complaints,4037
08/06/2026,19/04/2027,complaints,3911
08/06/2026,26/04/2027,complaints,3671
08/06/2026,04/05/2026,retentions,5540
08/06/2026,11/05/2026,retentions,5627
08/06/2026,18/05/2026,retentions,6018
08/06/2026,25/05/2026,retentions,5576
08/06/2026,01/06/2026,retentions,5454
08/06/2026,08/06/2026,retentions,5410
08/06/2026,15/06/2026,retentions,5649
08/06/2026,22/06/2026,retentions,5329
08/06/2026,29/06/2026,retentions,5315
08/06/2026,06/07/2026,retentions,5571
08/06/2026,13/07/2026,retentions,5167
08/06/2026,20/07/2026,retentions,5032
08/06/2026,27/07/2026,retentions,4885
08/06/2026,03/08/2026,retentions,5172
08/06/2026,10/08/2026,retentions,5634
08/06/2026,17/08/2026,retentions,6083
08/06/2026,24/08/2026,retentions,5898
08/06/2026,31/08/2026,retentions,5524
08/06/2026,07/09/2026,retentions,5280
08/06/2026,14/09/2026,retentions,5378
08/06/2026,21/09/2026,retentions,5379
08/06/2026,28/09/2026,retentions,5487
08/06/2026,05/10/2026,retentions,5474
08/06/2026,12/10/2026,retentions,5628
08/06/2026,19/10/2026,retentions,5550
08/06/2026,26/10/2026,retentions,5424
08/06/2026,02/11/2026,retentions,5424
08/06/2026,09/11/2026,retentions,5525
08/06/2026,16/11/2026,retentions,5878
08/06/2026,23/11/2026,retentions,6071
08/06/2026,30/11/2026,retentions,6464
08/06/2026,07/12/2026,retentions,6741
08/06/2026,14/12/2026,retentions,6717
08/06/2026,21/12/2026,retentions,6049
08/06/2026,28/12/2026,retentions,5804
08/06/2026,04/01/2027,retentions,5739
08/06/2026,11/01/2027,retentions,5878
08/06/2026,18/01/2027,retentions,6005
08/06/2026,25/01/2027,retentions,5858
08/06/2026,01/02/2027,retentions,5582
08/06/2026,08/02/2027,retentions,5533
08/06/2026,15/02/2027,retentions,5826
08/06/2026,22/02/2027,retentions,5827
08/06/2026,01/03/2027,retentions,5707
08/06/2026,08/03/2027,retentions,5806
08/06/2026,15/03/2027,retentions,5566
08/06/2026,22/03/2027,retentions,5990
08/06/2026,29/03/2027,retentions,5521
08/06/2026,05/04/2027,retentions,5526
08/06/2026,12/04/2027,retentions,5621
08/06/2026,19/04/2027,retentions,5882
08/06/2026,26/04/2027,retentions,5839
08/06/2026,04/05/2026,sales,10162
08/06/2026,11/05/2026,sales,10944
08/06/2026,18/05/2026,sales,10785
08/06/2026,25/05/2026,sales,10581
08/06/2026,01/06/2026,sales,10507
08/06/2026,08/06/2026,sales,11267
08/06/2026,15/06/2026,sales,11649
08/06/2026,22/06/2026,sales,10084
08/06/2026,29/06/2026,sales,9693
08/06/2026,06/07/2026,sales,9341
08/06/2026,13/07/2026,sales,10169
08/06/2026,20/07/2026,sales,10768
08/06/2026,27/07/2026,sales,10299
08/06/2026,03/08/2026,sales,10648
08/06/2026,10/08/2026,sales,11050
08/06/2026,17/08/2026,sales,10826
08/06/2026,24/08/2026,sales,10740
08/06/2026,31/08/2026,sales,11015
08/06/2026,07/09/2026,sales,11125
08/06/2026,14/09/2026,sales,10985
08/06/2026,21/09/2026,sales,10066
08/06/2026,28/09/2026,sales,10514
08/06/2026,05/10/2026,sales,10084
08/06/2026,12/10/2026,sales,10960
08/06/2026,19/10/2026,sales,11657
08/06/2026,26/10/2026,sales,11622
08/06/2026,02/11/2026,sales,13008
08/06/2026,09/11/2026,sales,13707
08/06/2026,16/11/2026,sales,13779
08/06/2026,23/11/2026,sales,13527
08/06/2026,30/11/2026,sales,13743
08/06/2026,07/12/2026,sales,13290
08/06/2026,14/12/2026,sales,12878
08/06/2026,21/12/2026,sales,12238
08/06/2026,28/12/2026,sales,11699
08/06/2026,04/01/2027,sales,10162
08/06/2026,11/01/2027,sales,11871
08/06/2026,18/01/2027,sales,12770
08/06/2026,25/01/2027,sales,12115
08/06/2026,01/02/2027,sales,11539
08/06/2026,08/02/2027,sales,11720
08/06/2026,15/02/2027,sales,11492
08/06/2026,22/02/2027,sales,11020
08/06/2026,01/03/2027,sales,11333
08/06/2026,08/03/2027,sales,11043
08/06/2026,15/03/2027,sales,11924
08/06/2026,22/03/2027,sales,12200
08/06/2026,29/03/2027,sales,12516
08/06/2026,05/04/2027,sales,11942
08/06/2026,12/04/2027,sales,12128
08/06/2026,19/04/2027,sales,11571
08/06/2026,26/04/2027,sales,11130
08/06/2026,04/05/2026,billing,15149
08/06/2026,11/05/2026,billing,16300
08/06/2026,18/05/2026,billing,16083
08/06/2026,25/05/2026,billing,16139
08/06/2026,01/06/2026,billing,15488
08/06/2026,08/06/2026,billing,14477
08/06/2026,15/06/2026,billing,15574
08/06/2026,22/06/2026,billing,14664
08/06/2026,29/06/2026,billing,17640
08/06/2026,06/07/2026,billing,16031
08/06/2026,13/07/2026,billing,14199
08/06/2026,20/07/2026,billing,12586
08/06/2026,27/07/2026,billing,12020
08/06/2026,03/08/2026,billing,13594
08/06/2026,10/08/2026,billing,14913
08/06/2026,17/08/2026,billing,15379
08/06/2026,24/08/2026,billing,15642
08/06/2026,31/08/2026,billing,16108
08/06/2026,07/09/2026,billing,16054
08/06/2026,14/09/2026,billing,16174
08/06/2026,21/09/2026,billing,14504
08/06/2026,28/09/2026,billing,15267
08/06/2026,05/10/2026,billing,14473
08/06/2026,12/10/2026,billing,14707
08/06/2026,19/10/2026,billing,15226
08/06/2026,26/10/2026,billing,15716
08/06/2026,02/11/2026,billing,15670
08/06/2026,09/11/2026,billing,14496
08/06/2026,16/11/2026,billing,16348
08/06/2026,23/11/2026,billing,17575
08/06/2026,30/11/2026,billing,19528
08/06/2026,07/12/2026,billing,17595
08/06/2026,14/12/2026,billing,17721
08/06/2026,21/12/2026,billing,16080
08/06/2026,28/12/2026,billing,17227
08/06/2026,04/01/2027,billing,16727
08/06/2026,11/01/2027,billing,17633
08/06/2026,18/01/2027,billing,16953
08/06/2026,25/01/2027,billing,15643
08/06/2026,01/02/2027,billing,15102
08/06/2026,08/02/2027,billing,14898
08/06/2026,15/02/2027,billing,15746
08/06/2026,22/02/2027,billing,15491
08/06/2026,01/03/2027,billing,15870
08/06/2026,08/03/2027,billing,15433
08/06/2026,15/03/2027,billing,16125
08/06/2026,22/03/2027,billing,14540
08/06/2026,29/03/2027,billing,15208
08/06/2026,05/04/2027,billing,15286
08/06/2026,12/04/2027,billing,15700
08/06/2026,19/04/2027,billing,15771
08/06/2026,26/04/2027,billing,15662
08/06/2026,04/05/2026,complaints,4318
08/06/2026,11/05/2026,complaints,3743
08/06/2026,18/05/2026,complaints,3665
08/06/2026,25/05/2026,complaints,3416
08/06/2026,01/06/2026,complaints,3499
08/06/2026,08/06/2026,complaints,3555
08/06/2026,15/06/2026,complaints,3877
08/06/2026,22/06/2026,complaints,3863
08/06/2026,29/06/2026,complaints,4017
08/06/2026,06/07/2026,complaints,4300
08/06/2026,13/07/2026,complaints,3561
08/06/2026,20/07/2026,complaints,3247
08/06/2026,27/07/2026,complaints,3226
08/06/2026,03/08/2026,complaints,3655
08/06/2026,10/08/2026,complaints,3429
08/06/2026,17/08/2026,complaints,3447
08/06/2026,24/08/2026,complaints,3546
08/06/2026,31/08/2026,complaints,3554
08/06/2026,07/09/2026,complaints,3698
08/06/2026,14/09/2026,complaints,3850
08/06/2026,21/09/2026,complaints,3826
08/06/2026,28/09/2026,complaints,4056
08/06/2026,05/10/2026,complaints,4310
08/06/2026,12/10/2026,complaints,4203
08/06/2026,19/10/2026,complaints,4134
08/06/2026,26/10/2026,complaints,4047
08/06/2026,02/11/2026,complaints,4285
08/06/2026,09/11/2026,complaints,4037
08/06/2026,16/11/2026,complaints,3919
08/06/2026,23/11/2026,complaints,3845
08/06/2026,30/11/2026,complaints,4428
08/06/2026,07/12/2026,complaints,4815
08/06/2026,14/12/2026,complaints,4398
08/06/2026,21/12/2026,complaints,4294
08/06/2026,28/12/2026,complaints,4146
08/06/2026,04/01/2027,complaints,4180
08/06/2026,11/01/2027,complaints,4038
08/06/2026,18/01/2027,complaints,3819
08/06/2026,25/01/2027,complaints,3532
08/06/2026,01/02/2027,complaints,3639
08/06/2026,08/02/2027,complaints,3871
08/06/2026,15/02/2027,complaints,4000
08/06/2026,22/02/2027,complaints,3902
08/06/2026,01/03/2027,complaints,3838
08/06/2026,08/03/2027,complaints,3842
08/06/2026,15/03/2027,complaints,3888
08/06/2026,22/03/2027,complaints,4026
08/06/2026,29/03/2027,complaints,4434
08/06/2026,05/04/2027,complaints,4624
08/06/2026,12/04/2027,complaints,4049
08/06/2026,19/04/2027,complaints,3758
08/06/2026,26/04/2027,complaints,3773
08/06/2026,04/05/2026,retentions,5545
08/06/2026,11/05/2026,retentions,5675
08/06/2026,18/05/2026,retentions,5912
08/06/2026,25/05/2026,retentions,5705
08/06/2026,01/06/2026,retentions,5488
08/06/2026,08/06/2026,retentions,5538
08/06/2026,15/06/2026,retentions,5423
08/06/2026,22/06/2026,retentions,5355
08/06/2026,29/06/2026,retentions,5271
08/06/2026,06/07/2026,retentions,5455
08/06/2026,13/07/2026,retentions,5212
08/06/2026,20/07/2026,retentions,5049
08/06/2026,27/07/2026,retentions,5071
08/06/2026,03/08/2026,retentions,5052
08/06/2026,10/08/2026,retentions,5586
08/06/2026,17/08/2026,retentions,6139
08/06/2026,24/08/2026,retentions,5788
08/06/2026,31/08/2026,retentions,5657
08/06/2026,07/09/2026,retentions,5211
08/06/2026,14/09/2026,retentions,5438
08/06/2026,21/09/2026,retentions,5394
08/06/2026,28/09/2026,retentions,5419
08/06/2026,05/10/2026,retentions,5776
08/06/2026,12/10/2026,retentions,5910
