date,date_display,upper_bound,lower_bound,queue,demand,default_aht,default_occupancy,default_shrinkage,default_contracted_hours,default_opening_fte,work_type,concurrency,weekly_open_hours,target_service_level,target_answer_seconds,default_attrition,aht_seconds,occupancy,shrinkage,contracted_hours_per_week,base_layer,growth_layer,seasonality_layer,transformation_layer,operational_layer,resolved_forecast,resolved_demand,budgeted_fte,ai_deflection,demand_change,productivity_gain,aht_change,occupancy_change,shrinkage_change,effective_aht,effective_productive_hours,workload_hours,net_requirement,gross_requirement,average_interval_volume,erlang_uplift,available_supply,new_hires,manual_attrition,structural_attrition,total_attrition,attrition,productive_supply,fte_gap,budget_variance,requirement_vs_budget,repeat_demand,snapshot_date,budget_fte,budgeted_fte_new
22/02/2027,22/02/2027,4113,3416,complaints,3765,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3765.0,3795.4096153846153,3795.4096153846153,3112.2358846153847,3112.2358846153847,3112.2358846153847,3168.881626233355,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,657.03,61.69,61.69,18.5252135989011,1.812559107300392,48.0,0.0,0.0,0.0,0.0,0.0,48.0,-13.69,-12.0,-1.69,56.645741617970245,06/06/2026 18:49:48,60.0,60.0
01/03/2027,01/03/2027,4117,3420,complaints,3768,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3768.0,3799.158461538462,3799.158461538462,3115.3099384615384,3115.3099384615384,3115.3099384615384,3165.0012308628543,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,657.68,61.74,61.74,18.543511538461537,1.8123826517864052,47.0,0.0,0.0,1.0,1.0,1.0,47.0,-14.74,-13.0,-1.74,49.6912924013161,06/06/2026 18:49:48,60.0,60.0
08/03/2027,08/03/2027,4184,3487,complaints,3836,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3836.0,3868.458461538462,3868.458461538462,3172.135938461539,3172.135938461539,3172.135938461539,3227.517019621413,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,669.67,62.76,62.76,18.88176153846154,1.8091670892084577,47.0,0.0,0.0,0.0,0.0,0.0,47.0,-15.76,-13.0,-2.76,55.38108115987393,06/06/2026 18:49:48,60.0,60.0
15/03/2027,15/03/2027,4601,3904,complaints,4253,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4253.0,4289.804807692308,4289.804807692308,3517.6399423076923,3517.6399423076923,3517.6399423076923,3578.561320209127,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,742.61,68.91,68.91,20.93833298992674,1.791324422604046,47.0,0.0,0.0,0.0,0.0,0.0,47.0,-21.91,-13.0,-8.91,60.92137790143479,06/06/2026 18:49:48,60.0,60.0
22/03/2027,22/03/2027,4505,3808,complaints,4156,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4156.0,4192.764615384615,4192.764615384615,3438.0669846153846,3438.0669846153846,3438.0669846153846,3534.303505464335,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,725.81,67.49,67.49,20.46468443223443,1.7951942198291768,47.0,0.0,0.0,0.0,0.0,0.0,47.0,-20.49,-13.0,-7.49,96.2365208489507,06/06/2026 18:49:48,60.0,60.0
29/03/2027,29/03/2027,4748,4051,complaints,4400,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4400.0,4439.7692307692305,4439.7692307692305,3640.610769230769,3640.610769230769,3640.610769230769,3729.2955089815327,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,768.57,71.09,71.09,21.670302197802197,1.7855955264994827,46.0,0.0,0.0,1.0,1.0,1.0,46.0,-25.09,-14.0,-11.09,88.68473975076358,06/06/2026 18:49:48,60.0,60.0
05/04/2027,05/04/2027,5040,4343,complaints,4692,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4692.0,4735.3107692307685,4735.3107692307685,3882.9548307692303,3882.9548307692303,3882.9548307692303,4000.24355917058,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,819.73,75.38,75.38,23.11282637362637,1.7751127173319992,46.0,0.0,0.0,0.0,0.0,0.0,46.0,-29.38,-14.0,-15.38,117.28872840134932,06/06/2026 18:49:48,60.0,60.0
12/04/2027,12/04/2027,4470,3773,complaints,4121,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4121.0,4159.8325,4159.8325,3411.0626500000003,3411.0626500000003,3411.0626500000003,3557.068810717779,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,720.11,67.01,67.01,20.303944345238097,1.7965381716995146,46.0,0.0,0.0,0.0,0.0,0.0,46.0,-21.01,-14.0,-7.01,146.00616071777878,06/06/2026 18:49:48,60.0,60.0
19/04/2027,19/04/2027,4246,3549,complaints,3897,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3897.0,3934.471153846154,3934.471153846154,3226.266346153846,3226.266346153846,3226.266346153846,3319.93907612312,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,681.1,63.72,63.72,19.203966346153845,1.8061834073892984,46.0,0.0,0.0,0.0,0.0,0.0,46.0,-17.72,-14.0,-3.72,93.67272996927387,06/06/2026 18:49:48,60.0,60.0
26/04/2027,26/04/2027,4011,3315,complaints,3663,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3663.0,3698.925576923077,3698.925576923077,3033.1189730769233,3033.1189730769233,3033.1189730769233,3106.1493090786166,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,640.33,60.27,60.27,18.054279601648354,1.817192434436264,46.0,0.0,0.0,0.0,0.0,0.0,46.0,-14.27,-14.0,-0.27,73.03033600169312,06/06/2026 18:49:48,60.0,60.0
04/05/2026,04/05/2026,5959,5204,retentions,5581,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5581.0,5581.0,5581.0,5385.665,5385.665,5385.665,5385.665,86.7,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,822.81,61.62,61.62,32.05752976190476,1.6120139915699596,65.0,0.0,0.0,0.0,0.0,0.0,65.0,3.38,-5.0,8.38,0.0,06/06/2026 18:49:48,70.0,70.0
11/05/2026,11/05/2026,6007,5251,retentions,5629,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5629.0,5631.165,5631.165,5405.9184,5405.9184,5405.9184,5405.9184,89.5,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,825.9,61.83,61.83,32.178085714285714,1.611414896583145,65.0,0.0,0.0,0.0,0.0,0.0,65.0,3.17,-5.0,8.17,0.0,06/06/2026 18:49:48,70.0,70.0
18/05/2026,18/05/2026,6183,5428,retentions,5806,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5806.0,5810.466153846154,5810.466153846154,5548.995176923077,5548.995176923077,5548.995176923077,5548.995176923077,90.7,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,847.76,63.3,63.3,33.0297331959707,1.6072765528052255,65.0,0.0,0.0,0.0,0.0,0.0,65.0,1.7,-5.0,6.7,0.0,06/06/2026 18:49:48,70.0,70.0
25/05/2026,25/05/2026,5917,5162,retentions,5539,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5539.0,5545.391153846153,5545.391153846153,5268.1215961538455,5268.1215961538455,5268.1215961538455,5268.1215961538455,88.6,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,804.85,60.41,60.41,31.35786664377289,1.6155588578917972,64.0,0.0,0.0,1.0,1.0,1.0,64.0,3.59,-6.0,9.59,0.0,06/06/2026 18:49:48,70.0,70.0
01/06/2026,01/06/2026,5894,5139,retentions,5517,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5517.0,5525.487692307692,5525.487692307692,5221.585869230768,5743.744456153846,5743.744456153846,6318.118901769231,92.1,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,877.52,65.3,65.3,34.18895509615385,1.6018940759501767,64.0,0.0,0.0,0.0,0.0,0.0,64.0,-1.3,-6.0,4.7,0.0,06/06/2026 18:49:48,70.0,70.0
08/06/2026,08/06/2026,5717,4962,retentions,5339,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5339.0,5349.267307692307,5349.267307692307,5028.311269230769,5531.142396153846,5531.142396153846,6086.9187354314,78.3,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,845.04,63.12,63.12,32.92346664377289,1.6077841431985462,64.0,0.0,0.0,0.0,0.0,0.0,64.0,0.88,-6.0,6.88,2.662099662168767,06/06/2026 18:49:48,70.0,70.0
15/06/2026,15/06/2026,5827,5072,retentions,5450,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5450.0,5462.576923076923,5462.576923076923,5107.509423076923,5618.260365384615,5618.260365384615,6180.086401923078,88.9,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,858.35,64.02,64.02,33.442025984432235,1.605330160729052,64.0,0.0,0.0,0.0,0.0,0.0,64.0,-0.02,-6.0,5.98,0.0,06/06/2026 18:49:48,70.0,70.0
22/06/2026,22/06/2026,5591,4835,retentions,5213,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5213.0,5227.035000000001,5227.035000000001,4861.1425500000005,5347.256805000001,5347.256805000001,5881.987604171924,83.2,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,816.94,61.22,61.22,31.828909553571435,1.613159438499558,64.0,0.0,0.0,0.0,0.0,0.0,64.0,2.78,-6.0,8.78,0.0051186719231224,06/06/2026 18:49:48,70.0,70.0
29/06/2026,29/06/2026,5813,5058,retentions,5435,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5435.0,5451.723076923076,5451.723076923076,5042.843846153845,5547.12823076923,5547.12823076923,6101.841053846153,87.5,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,847.48,63.28,63.28,33.018620421245416,1.6073295190799992,63.0,0.0,0.0,1.0,1.0,1.0,63.0,-0.28,-7.0,6.72,0.0,06/06/2026 18:49:48,70.0,70.0
06/07/2026,06/07/2026,5960,5205,retentions,5582,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5582.0,5601.322307692308,5601.322307692308,5153.216523076923,5153.216523076923,5153.216523076923,5153.485918052106,88.5,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,787.3,59.22,59.22,30.67390787545788,1.619140741917589,63.0,0.0,0.0,0.0,0.0,0.0,63.0,3.78,-7.0,10.78,0.2693949751826486,06/06/2026 18:49:48,70.0,70.0
13/07/2026,13/07/2026,5737,4982,retentions,5359,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5359.0,5379.611538461539,5379.611538461539,4922.344557692308,4922.344557692308,4922.344557692308,4922.344557692308,87.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,752.02,56.83,56.83,29.299669986263737,1.6267131574802762,63.0,0.0,0.0,0.0,0.0,0.0,63.0,6.17,-7.0,13.17,0.0,06/06/2026 18:49:48,70.0,70.0
20/07/2026,20/07/2026,5296,4540,retentions,4918,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,4918.0,4938.806923076923,4938.806923076923,4494.3143,4494.3143,4494.3143,4494.3143,91.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,686.63,52.39,52.39,26.751870833333335,1.6422661916907304,63.0,0.0,0.0,0.0,0.0,0.0,63.0,10.61,-7.0,17.61,0.0,06/06/2026 18:49:48,70.0,70.0
27/07/2026,27/07/2026,5359,4604,retentions,4981,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,4981.0,5003.989230769231,5003.989230769231,4528.610253846154,4528.610253846154,4528.610253846154,4528.610253846154,90.4,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,691.87,52.74,52.74,26.956013415750913,1.6409392545040218,62.0,0.0,0.0,1.0,1.0,1.0,62.0,9.26,-8.0,17.26,0.0,06/06/2026 18:49:48,70.0,70.0
03/08/2026,03/08/2026,5708,4953,retentions,5330,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5330.0,5356.65,5356.65,4820.985,4676.355449999999,4676.355449999999,4676.355449999999,91.5,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,714.44,54.28,54.28,27.835449107142853,1.6353907672947618,62.0,0.0,0.0,0.0,0.0,0.0,62.0,7.72,-8.0,15.72,0.0,06/06/2026 18:49:48,70.0,70.0
10/08/2026,10/08/2026,5926,5171,retentions,5548,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5548.0,5577.873846153846,5577.873846153846,4992.197092307692,4842.431179538462,4842.431179538462,4842.431179538462,86.5,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,739.82,56.0,56.0,28.82399511630037,1.6294595891982842,62.0,0.0,0.0,0.0,0.0,0.0,62.0,6.0,-8.0,14.0,0.0,06/06/2026 18:49:48,70.0,70.0
17/08/2026,17/08/2026,6436,5680,retentions,6058,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,6058.0,6092.95,6092.95,5422.7255,5260.043734999999,5260.043734999999,5260.043734999999,89.1,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,803.62,60.32,60.32,31.309784136904756,1.6158068238400816,62.0,0.0,0.0,0.0,0.0,0.0,62.0,1.68,-8.0,9.68,0.0,06/06/2026 18:49:48,70.0,70.0
24/08/2026,24/08/2026,6179,5424,retentions,5802,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5802.0,5837.704615384616,5837.704615384616,5166.368584615385,5011.377527076923,5011.377527076923,5011.377527076923,91.9,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,765.63,57.75,57.75,29.829628137362636,1.6237310094244684,61.0,0.0,0.0,1.0,1.0,1.0,61.0,3.25,-9.0,12.25,0.0,06/06/2026 18:49:48,70.0,70.0
31/08/2026,31/08/2026,6082,5327,retentions,5705,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5705.0,5742.301923076923,5742.301923076923,5053.225692307693,4901.628921538462,4901.628921538462,4901.628921538462,82.7,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,748.86,56.62,56.62,29.176362628205133,1.6274186513687388,61.0,0.0,0.0,0.0,0.0,0.0,61.0,4.38,-9.0,13.38,0.0,06/06/2026 18:49:48,70.0,70.0
07/09/2026,07/09/2026,5748,4993,retentions,5370,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5370.0,5407.176923076923,5407.176923076923,4731.279807692308,4589.341413461539,4589.341413461539,4589.341413461539,87.9,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,701.15,53.38,53.38,27.31750841346154,1.6386261128263848,61.0,0.0,0.0,0.0,0.0,0.0,61.0,7.62,-9.0,16.62,0.0,06/06/2026 18:49:48,70.0,70.0
14/09/2026,14/09/2026,5771,5016,retentions,5393,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5393.0,5432.410384615384,5432.410384615384,4726.197034615384,4584.411123576922,4584.411123576922,4584.411123576922,85.4,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,700.4,53.32,53.32,27.288161449862635,1.6388121829082791,61.0,0.0,0.0,0.0,0.0,0.0,61.0,7.68,-9.0,16.68,0.0,06/06/2026 18:49:48,70.0,70.0
21/09/2026,21/09/2026,5752,4997,retentions,5374,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5374.0,5415.338461538461,5415.338461538461,4684.267769230769,4543.739736153846,4543.739736153846,4543.739736153846,88.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,694.18,52.9,52.9,27.04606985805861,1.6403586643383008,60.0,0.0,0.0,1.0,1.0,1.0,60.0,7.1,-10.0,17.1,0.0,06/06/2026 18:49:48,70.0,70.0
28/09/2026,28/09/2026,5725,4970,retentions,5347,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5347.0,5390.1873076923075,5390.1873076923075,4635.561084615384,4496.494252076923,4496.494252076923,4496.494252076923,85.5,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,686.96,52.41,52.41,26.76484673855311,1.642181396077787,60.0,0.0,0.0,0.0,0.0,0.0,60.0,7.59,-10.0,17.59,0.0,06/06/2026 18:49:48,70.0,70.0
05/10/2026,05/10/2026,5953,5198,retentions,5576,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5576.0,5623.181538461538,5623.181538461538,4807.820215384615,4663.5856089230765,4663.5856089230765,4663.5856089230765,87.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,712.49,54.15,54.15,27.759438148351645,1.6358598985227584,60.0,0.0,0.0,0.0,0.0,0.0,60.0,5.85,-10.0,15.85,0.0,06/06/2026 18:49:48,70.0,70.0
12/10/2026,12/10/2026,5996,5241,retentions,5618,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5618.0,5667.697692307693,5667.697692307693,4817.543038461539,4673.016747307693,4673.016747307693,4673.016747307693,91.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,713.93,54.25,54.25,27.815575876831502,1.6355132369948906,60.0,0.0,0.0,0.0,0.0,0.0,60.0,5.75,-10.0,15.75,0.0,06/06/2026 18:49:48,70.0,70.0
19/10/2026,19/10/2026,6036,5281,retentions,5659,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5659.0,5711.236923076923,5711.236923076923,4825.995199999999,4681.215343999999,4681.215343999999,4681.215343999999,86.5,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,715.19,54.33,54.33,27.864377047619044,1.6352127317431542,59.0,0.0,0.0,1.0,1.0,1.0,59.0,4.67,-11.0,15.67,0.0,06/06/2026 18:49:48,70.0,70.0
26/10/2026,26/10/2026,5716,4960,retentions,5338,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5338.0,5389.326923076923,5389.326923076923,4527.034615384615,4391.2235769230765,4391.2235769230765,4391.2235769230765,86.2,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,670.88,51.31,51.31,26.138235576923073,1.6463480233340562,59.0,0.0,0.0,0.0,0.0,0.0,59.0,7.69,-11.0,18.69,0.0,06/06/2026 18:49:48,70.0,70.0
02/11/2026,02/11/2026,5912,5156,retentions,5534,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5534.0,5589.34,5589.34,4667.0989,4667.0989,4667.0989,4667.0989,88.7,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,713.03,54.18,54.18,27.780350595238097,1.6357306372404812,59.0,0.0,0.0,0.0,0.0,0.0,59.0,4.82,-11.0,15.82,0.0,06/06/2026 18:49:48,70.0,70.0
09/11/2026,09/11/2026,5976,5220,retentions,5598,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5598.0,5656.133076923077,5656.133076923077,4694.590453846154,4694.590453846154,4694.590453846154,4694.590453846154,88.9,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,717.23,54.47,54.47,27.943990796703297,1.6347241811424955,59.0,0.0,0.0,0.0,0.0,0.0,59.0,4.53,-11.0,15.53,0.0,06/06/2026 18:49:48,70.0,70.0
16/11/2026,16/11/2026,6163,5407,retentions,5785,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5785.0,5847.3,5847.3,4824.0225,4824.0225,4824.0225,4824.0225,80.4,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,737.0,55.81,55.81,28.714419642857145,1.6301019032264483,59.0,0.0,0.0,0.0,0.0,0.0,59.0,3.19,-11.0,14.19,0.0,06/06/2026 18:49:48,70.0,70.0
23/11/2026,23/11/2026,6491,5735,retentions,6113,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,6113.0,6181.183461538461,6181.183461538461,5068.570438461538,5068.570438461538,5068.570438461538,5068.570438461538,88.6,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,774.36,58.35,58.35,30.17006213369963,1.6218569297330343,58.0,0.0,0.0,1.0,1.0,1.0,58.0,-0.35,-12.0,11.65,0.0,06/06/2026 18:49:48,70.0,70.0
30/11/2026,30/11/2026,7037,6282,retentions,6660,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,6660.0,6736.846153846153,6736.846153846153,5524.213846153846,5524.213846153846,5524.213846153846,5524.5670435728625,87.6,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,843.98,63.05,63.05,32.88222527472527,1.6079817982399986,58.0,0.0,0.0,0.0,0.0,0.0,58.0,-5.05,-12.0,6.95,0.3531974190162492,06/06/2026 18:49:48,70.0,70.0
07/12/2026,07/12/2026,7309,6554,retentions,6931,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,6931.0,7013.638846153846,7013.638846153846,5751.183853846154,5751.183853846154,5751.183853846154,5769.968323507328,87.4,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,878.65,65.38,65.38,34.23323722527473,1.6016939040852924,58.0,0.0,0.0,0.0,0.0,0.0,58.0,-7.38,-12.0,4.62,18.784469661173596,06/06/2026 18:49:48,70.0,70.0
14/12/2026,14/12/2026,7168,6413,retentions,6791,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,6791.0,6874.581538461539,6874.581538461539,5637.156861538462,5637.156861538462,5637.156861538462,5669.980132380298,84.3,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,861.23,64.21,64.21,33.55450512820513,1.6048053965315412,58.0,0.0,0.0,0.0,0.0,0.0,58.0,-6.21,-12.0,5.79,32.82327084183578,06/06/2026 18:49:48,70.0,70.0
21/12/2026,21/12/2026,6401,5646,retentions,6023,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,6023.0,6099.44576923077,6099.44576923077,5001.545530769231,5001.545530769231,5001.545530769231,5027.1258636413495,86.1,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,764.13,57.65,57.65,29.771104349816852,1.6240564151548624,57.0,0.0,0.0,1.0,1.0,1.0,57.0,-0.65,-13.0,12.35,25.580332872118635,06/06/2026 18:49:48,70.0,70.0
28/12/2026,28/12/2026,5959,5204,retentions,5581,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5581.0,5653.982307692308,5653.982307692308,4636.2654923076925,4636.2654923076925,4636.2654923076925,4637.168272632145,88.5,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,708.32,53.86,53.86,27.596818406593407,1.636870070798346,57.0,0.0,0.0,0.0,0.0,0.0,57.0,3.14,-13.0,16.14,0.902780324452502,06/06/2026 18:49:48,70.0,70.0
04/01/2027,04/01/2027,6099,5344,retentions,5721,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5721.0,5798.013461538461,5798.013461538461,4754.371038461539,4754.371038461539,4754.371038461539,4754.371038461539,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,726.36,55.09,55.09,28.299827609890112,1.6325658431746803,57.0,0.0,0.0,0.0,0.0,0.0,57.0,1.91,-13.0,14.91,0.0,06/06/2026 18:49:48,70.0,70.0
11/01/2027,11/01/2027,6242,5487,retentions,5864,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5864.0,5945.193846153846,5945.193846153846,4875.058953846154,4875.058953846154,4875.058953846154,4875.058953846154,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,744.8,56.34,56.34,29.018208058608057,1.6283300952883313,57.0,0.0,0.0,0.0,0.0,0.0,57.0,0.66,-13.0,13.66,0.0,06/06/2026 18:49:48,70.0,70.0
18/01/2027,18/01/2027,6389,5634,retentions,6012,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,6012.0,6097.555384615385,6097.555384615385,4999.995415384616,4999.995415384616,4999.995415384616,4999.995415384616,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,763.89,57.64,57.64,29.761877472527473,1.6241078062891834,57.0,0.0,0.0,0.0,0.0,0.0,57.0,-0.64,-13.0,12.36,0.0,06/06/2026 18:49:48,70.0,70.0
25/01/2027,25/01/2027,6182,5427,retentions,5805,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5805.0,5889.842307692308,5889.842307692308,4829.670692307693,4829.670692307693,4829.670692307693,4830.548187746994,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,737.87,55.87,55.87,28.74803983516484,1.629904436522973,56.0,0.0,0.0,1.0,1.0,1.0,56.0,0.13,-14.0,14.13,0.8774954393015697,06/06/2026 18:49:48,70.0,70.0
01/02/2027,01/02/2027,6036,5281,retentions,5658,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5658.0,5742.87,5742.87,4709.1534,4709.1534,4709.1534,4709.1534,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,719.45,54.62,54.62,28.030675,1.6341946112885002,56.0,0.0,0.0,0.0,0.0,0.0,56.0,1.38,-14.0,15.38,0.0,06/06/2026 18:49:48,70.0,70.0
08/02/2027,08/02/2027,5950,5195,retentions,5572,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5572.0,5657.723076923076,5657.723076923076,4639.332923076923,4639.332923076923,4639.332923076923,4639.332923076923,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,708.79,53.9,53.9,27.615076923076924,1.6367562067975798,56.0,0.0,0.0,0.0,0.0,0.0,56.0,2.1,-14.0,16.1,0.0,06/06/2026 18:49:48,70.0,70.0
15/02/2027,15/02/2027,6131,5376,retentions,5754,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5754.0,5844.736153846154,5844.736153846154,4792.683646153846,4792.683646153846,4792.683646153846,4792.683646153846,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,732.22,55.49,55.49,28.527878846153847,1.6312038763933188,56.0,0.0,0.0,0.0,0.0,0.0,56.0,0.51,-14.0,14.51,0.0,06/06/2026 18:49:48,70.0,70.0
22/02/2027,22/02/2027,6145,5389,retentions,5767,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5767.0,5860.159230769231,5860.159230769231,4805.3305692307695,4805.3305692307695,4805.3305692307695,4805.3305692307695,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,734.15,55.62,55.62,28.60315815018315,1.6307578733608574,55.0,0.0,0.0,1.0,1.0,1.0,55.0,-0.62,-15.0,14.38,0.0,06/06/2026 18:49:48,70.0,70.0
01/03/2027,01/03/2027,6059,5304,retentions,5681,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5681.0,5774.955000000001,5774.955000000001,4735.463100000001,4735.463100000001,4735.463100000001,4736.311411951465,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,723.47,54.89,54.89,28.18728035714286,1.633244080788431,55.0,0.0,0.0,0.0,0.0,0.0,55.0,0.11,-15.0,15.11,0.8483119514635933,06/06/2026 18:49:48,70.0,70.0
